dialogue,timestamp,case,cvid,procedure,procedure_defn,task,task_defn,instrument,action,tissue
yeah maybe cut that tissue,15:21:29,15,c15_s0_1-12-32.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Bladder neck (trigonization?),"Bladder neck trigonization involves the surgical technique of reshaping or reconstructing the bladder neck to improve urinary function, often performed during procedures for conditions like bladder outlet obstruction or incontinence. The teaching step emphasizes the importance of identifying anatomical landmarks, ensuring proper tension on the bladder neck, and achieving a secure closure to maintain urinary continence postoperatively.",NONE,cut,NONE
you got a really good bite of it,15:21:37,15,c15_s0_1-12-40.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Bladder neck (trigonization?),"Bladder neck trigonization involves the surgical technique of reshaping or reconstructing the bladder neck to improve urinary function, often performed during procedures for conditions like bladder outlet obstruction or incontinence. The teaching step emphasizes the importance of identifying anatomical landmarks, ensuring proper tension on the bladder neck, and achieving a secure closure to maintain urinary continence postoperatively.",NONE,NONE,NONE
"what happened, did you cut it?",15:26:24,15,c15_s0_1-17-27.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Bladder neck (trigonization?),"Bladder neck trigonization involves the surgical technique of reshaping or reconstructing the bladder neck to improve urinary function, often performed during procedures for conditions like bladder outlet obstruction or incontinence. The teaching step emphasizes the importance of identifying anatomical landmarks, ensuring proper tension on the bladder neck, and achieving a secure closure to maintain urinary continence postoperatively.",NONE,NONE,NONE
I dont think that works like that,15:28:14,15,c15_s0_1-19-17.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Bladder neck (trigonization?),"Bladder neck trigonization involves the surgical technique of reshaping or reconstructing the bladder neck to improve urinary function, often performed during procedures for conditions like bladder outlet obstruction or incontinence. The teaching step emphasizes the importance of identifying anatomical landmarks, ensuring proper tension on the bladder neck, and achieving a secure closure to maintain urinary continence postoperatively.",NONE,NONE,NONE
"yeah you want inside the loop, unless you get both of them",15:28:17,15,c15_s0_1-19-20.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Bladder neck (trigonization?),"Bladder neck trigonization involves the surgical technique of reshaping or reconstructing the bladder neck to improve urinary function, often performed during procedures for conditions like bladder outlet obstruction or incontinence. The teaching step emphasizes the importance of identifying anatomical landmarks, ensuring proper tension on the bladder neck, and achieving a secure closure to maintain urinary continence postoperatively.",NONE,NONE,NONE
"uh huh, okay, fair enough",15:28:47,15,c15_s0_1-19-50.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Bladder neck (trigonization?),"Bladder neck trigonization involves the surgical technique of reshaping or reconstructing the bladder neck to improve urinary function, often performed during procedures for conditions like bladder outlet obstruction or incontinence. The teaching step emphasizes the importance of identifying anatomical landmarks, ensuring proper tension on the bladder neck, and achieving a secure closure to maintain urinary continence postoperatively.",NONE,NONE,NONE
"cut the tails, cut the tail, make them short, like that",15:28:58,15,c15_s0_1-20-1.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Bladder neck (trigonization?),"Bladder neck trigonization involves the surgical technique of reshaping or reconstructing the bladder neck to improve urinary function, often performed during procedures for conditions like bladder outlet obstruction or incontinence. The teaching step emphasizes the importance of identifying anatomical landmarks, ensuring proper tension on the bladder neck, and achieving a secure closure to maintain urinary continence postoperatively.",NONE,cut,NONE
did you get the needle out?,15:29:01,15,c15_s0_1-20-4.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Bladder neck (trigonization?),"Bladder neck trigonization involves the surgical technique of reshaping or reconstructing the bladder neck to improve urinary function, often performed during procedures for conditions like bladder outlet obstruction or incontinence. The teaching step emphasizes the importance of identifying anatomical landmarks, ensuring proper tension on the bladder neck, and achieving a secure closure to maintain urinary continence postoperatively.",needle,NONE,NONE
"yeah, it looks good, looks good",15:29:21,15,c15_s0_1-20-24.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Bladder neck (trigonization?),"Bladder neck trigonization involves the surgical technique of reshaping or reconstructing the bladder neck to improve urinary function, often performed during procedures for conditions like bladder outlet obstruction or incontinence. The teaching step emphasizes the importance of identifying anatomical landmarks, ensuring proper tension on the bladder neck, and achieving a secure closure to maintain urinary continence postoperatively.",NONE,NONE,NONE
okay,15:33:14,15,c15_s0_1-24-17.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Bladder neck (trigonization?),"Bladder neck trigonization involves the surgical technique of reshaping or reconstructing the bladder neck to improve urinary function, often performed during procedures for conditions like bladder outlet obstruction or incontinence. The teaching step emphasizes the importance of identifying anatomical landmarks, ensuring proper tension on the bladder neck, and achieving a secure closure to maintain urinary continence postoperatively.",NONE,NONE,NONE
uh huh,15:33:51,15,c15_s0_1-24-54.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Bladder neck (trigonization?),"Bladder neck trigonization involves the surgical technique of reshaping or reconstructing the bladder neck to improve urinary function, often performed during procedures for conditions like bladder outlet obstruction or incontinence. The teaching step emphasizes the importance of identifying anatomical landmarks, ensuring proper tension on the bladder neck, and achieving a secure closure to maintain urinary continence postoperatively.",NONE,NONE,NONE
"go here, over here",15:40:00,15,c15_s0_1-31-3.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Bladder neck,"The bladder neck is the region where the bladder connects to the urethra, and during surgical teaching, it is crucial to demonstrate the anatomy and function of this area, emphasizing its role in urinary continence and the potential complications that can arise from surgical manipulation, such as in prostatectomy procedures. Instruct trainees on identifying the bladder neck's landmarks and techniques for preserving its integrity during surgery to minimize postoperative complications.",NONE,NONE,NONE
"yeah, it's hard to see what we see here, there's a million ways to do things...",15:41:56,15,c15_s0_1-32-59.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Bladder neck,"The bladder neck is the region where the bladder connects to the urethra, and during surgical teaching, it is crucial to demonstrate the anatomy and function of this area, emphasizing its role in urinary continence and the potential complications that can arise from surgical manipulation, such as in prostatectomy procedures. Instruct trainees on identifying the bladder neck's landmarks and techniques for preserving its integrity during surgery to minimize postoperative complications.",NONE,NONE,NONE
small needle,15:46:19,15,c15_s0_1-37-22.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Bladder neck,"The bladder neck is the region where the bladder connects to the urethra, and during surgical teaching, it is crucial to demonstrate the anatomy and function of this area, emphasizing its role in urinary continence and the potential complications that can arise from surgical manipulation, such as in prostatectomy procedures. Instruct trainees on identifying the bladder neck's landmarks and techniques for preserving its integrity during surgery to minimize postoperative complications.",needle,NONE,NONE
you can start closing,15:57:00,15,c15_s0_1-48-3.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is essential to check for any leaks by instilling saline into the bladder before finalizing the closure.",NONE,NONE,NONE
where's the needle,09:38:26,16,c16_s0_0-43-30.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Adenoma Dissection,"Adenoma dissection involves carefully identifying and separating the adenomatous tissue from surrounding structures using precise surgical techniques, ensuring minimal trauma to adjacent healthy tissue. This step is crucial for achieving complete resection while preserving functional anatomy and reducing the risk of complications.",needle,NONE,NONE
what is going on guys,09:40:46,16,c16_s0_0-45-50.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Adenoma Dissection,"Adenoma dissection involves carefully identifying and separating the adenomatous tissue from surrounding structures using precise surgical techniques, ensuring minimal trauma to adjacent healthy tissue. This step is crucial for achieving complete resection while preserving functional anatomy and reducing the risk of complications.",NONE,NONE,NONE
let me see for a second,09:47:15,16,c16_s0_0-52-19.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Bladder neck,"The bladder neck is the region where the bladder connects to the urethra, and during surgical teaching, it is crucial to demonstrate the anatomy and function of this area, emphasizing its role in urinary continence and the potential complications that can arise from surgical manipulation, such as in prostatectomy procedures. Instruct trainees on identifying the bladder neck's landmarks and techniques for preserving its integrity during surgery to minimize postoperative complications.",NONE,NONE,NONE
"come out with that, come out with that, throw it back through",10:05:04,16,c16_s0_1-10-8.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",NONE,navigate_space,NONE
"yeah take it out and set yourself up, put your fourth arm here and grab and pull up",10:05:13,16,c16_s0_1-10-17.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",fourth_arm,apply_traction,NONE
show yourself the mucosa,10:05:20,16,c16_s0_1-10-24.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",NONE,NONE,gi_tract
"its all tension right, you couldn't grab it",10:05:24,16,c16_s0_1-10-28.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",NONE,NONE,NONE
"okay, we'll do it your way",10:05:35,16,c16_s0_1-10-39.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",NONE,NONE,NONE
", look up, you need to grab this",10:06:49,16,c16_s0_1-11-53.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",NONE,grasp,NONE
"look up, grab it with your fourth arm",10:06:54,16,c16_s0_1-11-58.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",fourth_arm,grasp,NONE
no stop,10:06:58,16,c16_s0_1-12-2.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",NONE,stop,NONE
take control of your fourth arm,10:07:00,16,c16_s0_1-12-4.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",fourth_arm,NONE,NONE
"okay, lets go come on, cinch everyone down. no leak wednesday",10:07:13,16,c16_s0_1-12-17.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",NONE,NONE,NONE
pull the last stitch before you pull up on this one,10:09:14,16,c16_s0_1-14-18.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",stitch,NONE,NONE
get mucosa?,10:09:45,16,c16_s0_1-14-49.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",NONE,NONE,NONE
", if you're going to keep running this one, regrab your fourth arm closer and pull it up",10:10:51,16,c16_s0_1-15-55.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",fourth_arm,apply_traction,NONE
grab right here and pull it up,10:11:11,16,c16_s0_1-16-15.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",NONE,apply_traction,NONE
see a difference? alright lets keep going,10:11:18,16,c16_s0_1-16-22.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",NONE,NONE,NONE
"do not hit the balloon, okay?",10:12:04,16,c16_s0_1-17-8.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",NONE,NONE,NONE
grab the peritoneum and show it to yourself,10:12:08,16,c16_s0_1-17-12.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",NONE,expose,peritoneum_abdominal_wall
yes,10:12:18,16,c16_s0_1-17-22.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",NONE,NONE,NONE
throw one more and we will give you the new one okay?,10:13:04,16,c16_s0_1-18-8.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",NONE,suture,NONE
grab it so you can see the mucosa,10:13:24,16,c16_s0_1-18-28.avi,simple prostatectomy,"A simple prostatectomy is a surgical procedure aimed at removing the prostate gland and some surrounding tissue to alleviate symptoms caused by benign prostatic hyperplasia (BPH) or prostate cancer. This procedure is typically performed through an incision in the lower abdomen or via a transurethral approach, depending on the patient's condition and the surgeon's preference. The goal is to relieve urinary obstruction and improve urinary flow while minimizing complications. Recovery time varies, but patients often experience significant improvement in urinary symptoms post-surgery.",Closing bladder,"Closing the bladder involves carefully approximating the bladder edges with absorbable sutures, ensuring a watertight closure while avoiding tension on the tissue. It is crucial to inspect for any potential leaks and to maintain hemostasis throughout the process.",NONE,grasp,gi_tract
